Neighborhood,Reference,Distance
custom,training,2.6521476751724293
custom,training,2.133021616032236
custom,training,2.370972345086289
custom,training,2.0873951045735537
custom,training,2.158318199515823
custom,training,2.0089923713411766
custom,training,2.639249125686999
custom,training,2.207364300980925
custom,training,2.3230450469773074
custom,training,2.110663002525027
custom,training,2.119125792835845
custom,training,2.1034835750389913
custom,training,1.9551526903149423
custom,training,2.2633766106969526
custom,training,2.060731736862285
custom,training,2.360597099747864
custom,training,2.1908494972294643
custom,training,2.0914954866264814
custom,training,2.3468574827667235
custom,training,2.2714790241649774
custom,training,2.310515367176436
custom,training,1.929825934748484
custom,training,2.1307635983527966
custom,training,2.7214937893353572
custom,training,2.6110048447031766
custom,training,2.1661286831378095
custom,training,2.6164065201173345
custom,training,2.5467269809388067
custom,training,2.1571324618643657
custom,training,2.1950076181509535
custom,training,2.107328238189442
custom,training,2.217295436264038
custom,training,2.236616853592024
custom,training,2.137894225565399
custom,training,2.637889171281755
custom,training,2.337005381474414
custom,training,2.365542799339274
custom,training,2.426825078071636
custom,training,2.2968554676085087
custom,training,2.218772215371608
custom,training,2.2521819308853805
custom,training,2.3545476400508654
custom,training,2.9155626237172494
custom,training,2.136172245765655
custom,training,2.1516465948590087
custom,training,2.161059993969243
custom,training,2.119170051394637
custom,training,2.2875591232580006
custom,training,2.4143653199269655
custom,training,2.159415015450548
custom,training,2.264224720458714
custom,training,2.421626907316119
custom,training,2.249155877846582
custom,training,2.50495455756992
custom,training,2.376790681923832
custom,training,1.7425041467719204
custom,training,1.9144181092529957
custom,training,2.593375802541746
custom,training,2.4238222950824873
custom,training,2.104499551402128
custom,training,2.442180872727475
custom,training,2.5853794250803412
custom,training,2.2344933787833945
custom,training,2.543719565020099
custom,training,2.289562197893525
custom,training,2.3708584742522385
custom,training,2.286447286562582
custom,training,1.9097212056939856
custom,training,2.1299818097296948
custom,training,2.420121383759767
custom,training,2.665638186984234
custom,training,2.3162459984023416
custom,training,2.5348837433589027
custom,training,2.457165827121532
custom,training,2.437894453068026
custom,training,2.099886426371377
custom,training,2.388791727688685
custom,training,2.1325888595892106
custom,training,2.13321069953057
custom,training,2.2443066050025484
custom,training,2.2826392043858803
custom,training,2.6283048017675172
custom,training,2.233083249398458
custom,training,2.5637545932987944
custom,training,2.0270104006612164
custom,instance,0.0
custom,instance,3.85387612258296
custom,instance,2.9288768366737026
custom,instance,3.5211060922376096
custom,instance,3.1773042570604106
custom,instance,4.065448742649807
custom,instance,2.507067488722127
custom,instance,3.3828610834679362
custom,instance,3.479047562523568
custom,instance,2.946264970703222
custom,instance,2.911914084401534
custom,instance,2.2801436892275597
custom,instance,3.258676686879131
custom,instance,2.8822380721998813
custom,instance,3.078904908901407
custom,instance,2.6509489897802148
custom,instance,2.5408870046330843
custom,instance,2.809204525025103
custom,instance,2.594067305848863
custom,instance,2.7928531859342587
custom,instance,2.8381237252117093
custom,instance,3.7455838896080076
custom,instance,2.675473116674813
custom,instance,2.806839682234958
custom,instance,3.0773640922757743
custom,instance,2.737593589445047
custom,instance,2.2051387208546385
custom,instance,2.940143330875675
custom,instance,2.90475082388389
custom,instance,2.178439536847319
custom,instance,3.0578550494537726
custom,instance,3.2852185990193776
custom,instance,2.899746142816808
custom,instance,3.03185098967333
custom,instance,3.9240861711650643
custom,instance,3.978553945647094
custom,instance,2.535113829535751
custom,instance,3.8844748393230777
custom,instance,2.963845743216999
custom,instance,3.2867271445826907
custom,instance,2.93733477220606
custom,instance,2.3076687048595996
custom,instance,2.7203849470960755
custom,instance,2.6728485634378654
custom,instance,2.942781480700831
custom,instance,3.3191715692882586
custom,instance,3.6128529820958617
custom,instance,2.378338037777836
custom,instance,2.1244162588209132
custom,instance,3.2888250984227603
custom,instance,3.124292375156088
custom,instance,2.9728036107858604
custom,instance,2.6661971266507574
custom,instance,3.113157352401608
custom,instance,2.613942129412044
custom,instance,2.928819983461381
custom,instance,3.4715203275875677
custom,instance,2.614267678740664
custom,instance,3.452043920737349
custom,instance,2.805057349168239
custom,instance,3.423634197730878
custom,instance,3.185932969152061
custom,instance,3.5688348901793607
custom,instance,3.537704045927383
custom,instance,3.02381441012917
custom,instance,3.6634169582045115
custom,instance,2.6747858195686742
custom,instance,3.124863724348086
custom,instance,2.630573221007298
custom,instance,2.4540471031403177
custom,instance,2.8803472216623645
custom,instance,3.2483951892704788
custom,instance,2.392870168083323
custom,instance,4.870859788362262
custom,instance,3.0275592081272844
custom,instance,3.0105583108933867
custom,instance,2.207895664693458
custom,instance,3.04714318510161
custom,instance,2.819233373534274
custom,instance,2.8987916931414883
custom,instance,2.9061601392195597
custom,instance,3.1308199312773892
custom,instance,2.3610199644454726
custom,instance,2.532477284687077
custom,instance,3.576298484384842
custom,instance,3.260436087437873
custom,instance,2.2182324715619814
custom,instance,3.5247325402524017
custom,instance,3.7236508390453094
custom,instance,2.36989891760853
custom,instance,2.7129160825655037
custom,instance,3.3941480212923074
custom,instance,3.2885346449268247
custom,instance,2.9267970677659507
custom,instance,4.74130441367958
custom,instance,3.393032746119606
custom,instance,3.2841951612722045
custom,instance,1.9823873845456856
custom,instance,3.148794671421744
custom,instance,3.2350997686135456
custom,instance,2.6876134263469567
custom,instance,2.606506070075324
custom,instance,2.3708947809655343
custom,instance,2.546450775916854
custom,instance,2.5033525318594063
custom,instance,2.3433589063456672
custom,instance,3.58726684046606
custom,instance,3.7572173566701164
custom,instance,3.876891396773532
custom,instance,2.51936569728496
custom,instance,3.460440289242628
custom,instance,3.981140052287718
custom,instance,2.3055456861428905
custom,instance,4.014202376255101
custom,instance,3.383364669044764
custom,instance,3.5939844528971765
custom,instance,3.7928000333001823
custom,instance,2.540616128700325
custom,instance,3.4589281861229892
custom,instance,2.285197542384827
custom,instance,2.5303176164357883
custom,instance,2.3319592287938984
custom,instance,2.462612985241135
custom,instance,2.211766607276507
custom,instance,2.644340837830597
custom,instance,2.7146372767180442
custom,instance,2.8431265785566167
custom,instance,3.999500318742889
custom,instance,2.028096662188635
custom,instance,3.641794930545005
custom,instance,2.8859981517933075
custom,instance,3.042293829378565
custom,instance,4.277262204490538
custom,instance,3.1335001390190844
custom,instance,3.147648759239423
custom,instance,3.618028169553978
custom,instance,3.469966566330682
custom,instance,3.057859410107637
custom,instance,2.818014861724513
custom,instance,3.191400453590042
custom,instance,2.8573206253028913
custom,instance,3.366539747503731
custom,instance,3.1218535979780477
custom,instance,2.9641848465303338
custom,instance,2.9252853584247696
custom,instance,2.424522345581427
custom,instance,4.185381527488625
custom,instance,3.3108341873825333
custom,instance,2.3995655611826248
custom,instance,3.207173907910148
custom,instance,3.946498121504454
custom,instance,2.68107556318752
custom,instance,2.362686702074185
custom,instance,3.8856009325977707
custom,instance,2.6870592114404745
custom,instance,4.274209246184374
custom,instance,3.6977600783046807
custom,instance,3.888119134940267
custom,instance,3.1924251801881987
custom,instance,3.1733152229060178
custom,instance,3.8501846032088083
custom,instance,3.144072320651712
custom,instance,4.25133125451316
custom,instance,2.3481009289728463
custom,instance,2.7786879696428617
custom,instance,2.6454734155863466
custom,instance,3.8676145749938717
custom,instance,2.345241139197514
custom,instance,3.0848815083714283
custom,instance,2.9327469291619788
custom,instance,2.8357160694664834
custom,instance,2.8659182571964745
custom,instance,2.653628788334469
custom,instance,2.341463259761475
custom,instance,2.4687498402193917
custom,instance,3.553696020328451
custom,instance,2.693728551189244
custom,instance,2.346294008432314
custom,instance,3.6580498977921003
custom,instance,3.270809205622794
custom,instance,3.5059010314295915
custom,instance,2.823712092806774
custom,instance,4.248243069084807
custom,instance,2.804967971893593
custom,instance,2.434540310455391
custom,instance,3.5022624863511673
custom,instance,3.1415506391659243
custom,instance,4.036935525531175
custom,instance,3.0688485387595983
